1,1.22E-7
2,1.28E-7
3,1.17E-7
4,1.37E-7
5,1.3E-7
6,1.9E-7
7,3.58E-7
8,1.65E-7
9,1.13E-7
10,1.03E-7
11,1.12E-7
12,1.13E-7
13,1.08E-7
14,1.69E-7
15,1.67E-7
16,1.67E-7
17,1.16E-7
18,1.05E-7
19,1.69E-7
20,1.25E-7
21,1.16E-7
22,1.45E-7
23,1.46E-7
24,2.01E-7
25,1.71E-7
26,1.35E-7
27,9.7E-8
28,1.51E-7
29,1.52E-7
30,1.35E-7
31,1.0E-7
32,3.31E-7
33,1.75E-7
34,1.79E-7
35,1.01E-7
36,1.17E-7
37,1.3E-7
38,1.57E-7
39,1.1E-7
40,2.92E-7
41,2.35E-7
42,1.26E-7
43,1.24E-7
44,0.348931433
45,1.04E-7
46,1.38E-7
47,9.6E-8
48,1.55E-7
49,1.31E-7
50,2.33E-7
51,1.64E-7
52,1.5E-7
53,2.21E-7
54,1.19E-7
55,1.8E-7
56,1.35E-7
57,1.46E-7
58,1.73E-7
60,7.79E-7
61,1.08E-7
62,2.93E-7
63,2.82E-7
64,1.12E-7
65,2.50922E-4
66,1.53E-7
67,1.46E-7
68,4.24E-7
69,1.73E-7
70,2.08E-7
71,1.93E-7
72,1.1E-7
73,1.35E-7
74,1.26E-7
75,1.46E-7
76,4.93E-7
77,2.03E-7
78,0.026952076
79,1.42E-7
80,1.45E-7
81,1.75E-7
82,2.35E-7
83,1.2E-7
84,1.17E-7
85,4.42232E-4
86,1.28E-7
87,1.69E-7
88,1.86E-7
89,2.15E-7
90,1.22E-7
91,1.67389E-4
92,1.12E-7
93,1.3E-7
94,1.45E-7
95,1.69E-7
96,9.5E-8
97,1.85E-7
98,1.62E-7
99,1.05E-7
100,1.45E-7
101,1.62E-7
102,1.87E-7
103,1.12E-7
104,1.89E-7
105,1.04E-7
106,1.58E-7
107,1.54E-7
108,1.0E-7
109,2.06E-7
110,1.95967E-4
111,1.46E-7
112,1.84E-7
113,1.07E-7
114,3.52166E-4
115,1.5E-7
116,1.85E-7
117,1.24E-7
118,9.6E-8
119,1.27E-7
120,1.66E-7
121,1.54E-7
122,1.33E-7
123,1.01E-7
124,1.64E-7
125,1.09E-7
126,1.43E-7
127,4.49539E-4
128,0.0076478
129,2.36E-7
130,1.47E-7
131,2.36E-7
132,1.05E-7
133,2.84E-7
134,1.54E-7
135,1.58E-7
136,1.19E-7
137,2.68E-7
138,1.35E-7
139,2.23041E-4
140,5.70973E-4
141,1.95E-7
142,1.5E-7
143,1.79E-7
144,0.003910353
145,2.12E-7
146,1.9778E-4
147,1.08E-7
148,1.54E-7
149,1.11E-7
150,1.49E-7
151,1.07E-7
152,1.54007E-4
153,2.78E-7
154,1.8E-7
155,1.55E-7
156,2.3E-7
157,1.02E-7
158,1.75E-7
159,1.14E-7
160,1.06E-7
161,1.59E-7
162,1.73E-7
163,3.10308E-4
164,3.09E-7
165,1.66E-7
166,2.44E-7
167,1.59E-7
168,0.54705801
169,1.28E-7
170,1.16356E-4
171,1.63E-7
172,1.74E-7
173,2.01E-7
174,1.86E-7
175,1.13E-7
176,1.04E-7
177,1.04E-7
178,1.41E-7
179,1.47E-7
180,1.23E-7
181,1.33E-7
182,1.94E-7
183,2.45234E-4
184,1.75E-7
185,1.74E-7
186,1.43E-7
187,1.64E-7
188,6.94135E-4
189,3.52051E-4
190,1.58E-7
191,0.025481243
192,1.64E-7
193,1.84E-7
194,1.912E-4
195,3.45E-4
196,1.41E-7
197,3.45028E-4
198,1.36E-7
199,2.2E-7
200,3.85068E-4
201,1.89E-7
202,1.54E-7
203,1.56E-7
204,2.14E-7
205,1.73532E-4
206,2.28E-7
207,1.91E-7
208,3.85515E-4
209,1.62E-7
210,4.69525E-4
211,1.55E-7
212,9.8E-8
213,1.08E-7
214,1.58E-7
215,1.31E-7
216,1.66E-7
217,1.72E-7
218,2.18E-7
219,1.01E-7
220,0.003213106
221,1.47E-7
222,1.72E-7
223,1.14E-7
224,9.6E-8
225,2.05E-7
226,1.73063E-4
227,1.73E-7
228,1.14E-7
229,2.02E-7
230,1.84E-7
231,1.85E-7
232,1.58E-7
233,1.58539E-4
234,1.03E-7
235,1.1E-7
236,8.95422E-4
237,1.51E-7
238,1.36E-7
239,1.28E-7
240,2.45E-7
241,1.27E-7
242,1.23E-7
243,3.13E-7
244,1.4509E-4
245,2.85436E-4
246,3.40617E-4
247,1.22E-7
248,5.57609E-4
249,2.51134E-4
250,1.2E-7
251,1.08E-7
252,1.35E-7
253,4.87869E-4
254,1.07E-7
255,1.5E-7
256,2.05E-7
257,3.53118E-4
258,2.1E-7
259,2.73E-7
260,1.09E-7
261,1.3649E-4
262,1.23E-7
263,2.55E-7
264,2.1798E-4
265,1.21E-7
266,3.05E-7
267,2.46093E-4
268,1.24E-7
269,1.63E-7
270,9.5E-8
271,1.63E-7
272,1.57E-7
273,1.07E-7
274,1.43E-7
275,1.07E-7
276,1.27E-7
277,1.66E-7
278,2.16E-7
279,1.89926E-4
280,1.14E-7
281,1.7E-7
282,1.31E-7
283,1.04E-7
284,4.28415E-4
285,2.54E-7
