1,2.97E-7
2,3.95E-7
3,9.18E-7
4,9.28E-7
5,1.244E-6
6,9.77E-7
7,1.342E-6
8,1.694E-6
9,3.021E-6
10,2.557E-6
11,2.278E-6
12,4.133E-6
13,2.348E-6
14,6.009E-6
15,2.755E-6
16,3.305E-6
17,3.617E-6
18,5.851E-6
19,6.164E-6
20,4.369E-6
21,6.992E-6
22,4.778E-6
23,5.417E-6
24,5.539E-6
25,4.683E-6
26,8.478E-6
27,6.669E-6
28,6.005E-6
29,1.0648E-5
30,6.463E-6
31,7.05E-6
32,6.652E-6
33,7.893E-6
34,7.349E-6
35,7.967E-6
36,1.2258E-5
37,9.21E-6
38,9.039E-6
39,8.128E-6
40,8.258E-6
41,8.804E-6
42,1.152E-5
43,9.571E-6
44,1.2188E-5
45,8.409E-6
46,9.459E-6
47,9.934E-6
48,1.127E-5
49,1.3732E-5
50,1.2767E-5
51,1.3865E-5
52,1.2321E-5
53,1.1449E-5
54,1.2618E-5
55,1.6795E-5
56,1.5621E-5
57,1.4837E-5
58,1.7217E-5
59,1.2886E-5
60,1.6339E-5
61,1.2678E-5
62,1.9627E-5
63,2.528E-5
64,1.5867E-5
65,1.634E-5
66,1.606E-5
67,2.3699E-5
68,1.3372E-5
69,1.82E-5
70,1.4973E-5
71,1.6959E-5
72,1.8336E-5
73,1.8443E-5
74,1.3029E-5
75,1.8092E-5
76,1.9695E-5
77,1.775E-5
78,1.8853E-5
79,2.1649E-5
80,2.4088E-5
81,2.593E-5
82,2.1859E-5
83,2.1374E-5
84,1.9418E-5
85,2.0392E-5
86,2.0792E-5
87,2.2948E-5
88,2.7714E-5
89,2.7026E-5
90,1.981E-5
91,1.9049E-5
92,2.2786E-5
93,2.1465E-5
94,2.4159E-5
95,2.4902E-5
96,2.3724E-5
97,2.3941E-5
98,3.2418E-5
99,2.3263E-5
100,2.5552E-5
101,2.8203E-5
102,2.7278E-5
103,2.7728E-5
104,2.5644E-5
105,2.7798E-5
106,2.6953E-5
107,2.8721E-5
108,2.898E-5
109,2.5224E-5
110,3.3585E-5
111,3.2928E-5
112,2.925E-5
113,3.0778E-5
114,2.7077E-5
115,2.8497E-5
116,3.0251E-5
117,3.5633E-5
118,2.8932E-5
119,2.855E-5
120,3.083E-5
121,3.0379E-5
122,3.0811E-5
123,3.8799E-5
124,3.2753E-5
125,3.7888E-5
126,3.5394E-5
127,2.9222E-5
128,3.1263E-5
129,2.9845E-5
130,2.7392E-5
131,3.3055E-5
132,3.8684E-5
133,3.55E-5
134,3.4158E-5
135,3.4585E-5
136,3.7685E-5
137,3.4668E-5
138,3.5326E-5
139,3.1976E-5
140,3.9094E-5
141,3.6093E-5
142,3.2383E-5
143,4.2708E-5
144,3.8269E-5
145,4.0585E-5
146,4.1706E-5
147,3.7227E-5
148,4.222E-5
149,3.5999E-5
150,4.3569E-5
151,4.1952E-5
152,4.3209E-5
153,4.0524E-5
154,3.9499E-5
155,4.4232E-5
156,3.9046E-5
157,4.3927E-5
158,4.424E-5
159,3.9075E-5
160,4.9388E-5
161,4.2923E-5
162,5.193E-5
163,4.7163E-5
164,4.4056E-5
165,5.3606E-5
166,4.7641E-5
167,4.8327E-5
168,4.4127E-5
169,4.846E-5
170,4.3023E-5
171,4.5275E-5
172,4.6318E-5
173,5.4346E-5
174,4.2836E-5
175,4.3483E-5
176,4.6196E-5
177,6.0692E-5
178,5.0758E-5
179,5.0014E-5
180,5.4452E-5
181,5.3048E-5
182,5.4144E-5
183,6.6322E-5
184,5.8262E-5
185,5.8566E-5
186,5.5933E-5
187,5.4306E-5
188,5.0363E-5
189,4.8879E-5
190,5.6977E-5
191,6.0713E-5
192,5.313E-5
193,5.0813E-5
194,5.7315E-5
195,5.5218E-5
196,6.6593E-5
197,6.2155E-5
198,5.2822E-5
199,4.741E-5
200,5.3536E-5
201,5.4026E-5
202,5.6912E-5
203,5.4083E-5
204,5.8624E-5
205,5.787E-5
206,6.5207E-5
207,6.0402E-5
208,5.5408E-5
209,6.0749E-5
210,6.6036E-5
211,6.6589E-5
212,6.5422E-5
213,5.3922E-5
214,6.3437E-5
215,5.717E-5
216,5.9163E-5
217,5.8178E-5
218,6.6566E-5
219,5.7408E-5
220,5.6895E-5
221,6.8055E-5
222,7.1493E-5
223,6.3069E-5
224,6.7937E-5
225,6.2431E-5
226,6.4826E-5
227,6.2711E-5
228,6.577E-5
229,6.4921E-5
230,6.3173E-5
231,6.4525E-5
232,6.3165E-5
233,6.7226E-5
234,6.2069E-5
235,6.5906E-5
236,6.3856E-5
237,7.593E-5
238,6.6794E-5
239,6.7586E-5
240,6.6362E-5
241,6.7901E-5
242,6.8053E-5
243,6.8654E-5
244,7.2731E-5
245,7.2625E-5
246,7.0038E-5
247,7.6792E-5
248,7.9739E-5
249,7.3956E-5
250,7.4186E-5
251,6.3601E-5
252,8.039E-5
253,8.5248E-5
254,8.8751E-5
255,8.0394E-5
256,7.8614E-5
257,7.1987E-5
258,7.9003E-5
259,7.7434E-5
260,6.9694E-5
261,7.1499E-5
262,9.3676E-5
263,8.6285E-5
264,8.3651E-5
265,7.1216E-5
