1,2.08E-7
6,1.47E-7
7,1.2E-7
8,9.5E-8
10,9.3E-8
11,1.26E-7
13,1.18E-7
15,5.45E-7
16,1.15E-7
17,4.61E-7
20,6.43E-7
21,2.53E-7
23,1.05E-7
24,3.82E-7
27,9.7E-8
29,9.5E-8
34,1.11E-7
38,1.28E-7
39,9.0E-8
43,3.43E-7
44,1.26E-7
46,8.9E-8
48,1.32E-7
49,1.0E-7
51,1.07E-7
52,1.29E-7
56,2.32E-7
63,9.9E-8
64,1.5E-7
66,1.28E-7
68,1.06E-7
69,9.9E-8
71,1.65E-7
74,1.08E-7
76,0.173799715
79,9.1E-8
80,1.85E-7
82,2.85E-7
83,1.1E-7
86,4.75E-7
87,1.05E-7
91,1.05E-7
94,9.9E-8
97,3.86E-7
98,1.0E-7
101,1.51E-7
103,4.12E-7
105,1.12E-7
108,3.05E-7
110,1.38E-7
112,1.0E-7
113,1.49E-7
115,2.6E-7
117,9.8E-8
119,1.34E-7
121,1.26E-7
124,1.67E-7
126,3.9E-7
131,9.5E-8
132,5.04E-7
135,1.47E-7
136,9.5E-8
137,3.38E-7
138,9.9E-8
139,1.91E-7
146,1.47E-7
149,2.29E-7
150,7.17E-7
154,0.274634273
155,1.23E-7
156,1.43E-7
158,4.06E-7
165,3.75E-7
166,1.2E-7
167,4.62E-7
168,4.22E-7
170,1.17E-7
172,1.25E-7
173,1.16E-7
174,1.6E-7
176,1.13E-7
177,1.78E-7
183,1.25E-7
188,1.12E-7
189,9.2E-8
192,1.25E-7
193,9.2E-8
197,8.7E-8
199,1.03E-7
200,1.03E-7
201,9.3E-8
202,9.6E-8
203,9.1E-8
204,2.68E-7
206,1.07E-7
208,5.75E-7
211,9.2E-8
212,4.88E-7
216,1.03E-7
217,1.54E-7
219,1.27E-7
221,9.1E-8
226,1.04E-7
229,1.03E-7
230,9.5E-8
233,9.0E-8
235,3.27E-7
236,1.48E-7
242,2.35E-7
243,1.11E-7
250,1.14E-7
251,2.18E-7
252,1.44E-7
253,4.66E-7
254,4.354E-6
